CustID	DUALPLAY	FRAGILITE	TV	TOY	Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Var14	Var15	Var16	Var17	Var18	Var19	Var20	Var21	Var22	Var23	Var24	Var25	Var26	Var27	Var28	Var29	Var30	Var31	Var32	Var33	Var34	Var35	Var36	Var37	Var38	Var39	Var40	Var41	Var42	Var43	Var44	Var45	Var46	Var47	Var48	Var49	Var50	Var51	Var52	Var53	Var54	Var55	Var56	Var57	Var58	Var59	Var60	Var61	Var62	Var63	Var64	Var65	Var66	Var67	Var68	Var69	Var70	Var71	Var72	Var73	Var74	Var75	Var76	Var77	Var78	Var79	Var80	Var81	Var82	Var83	Var84	Var85	Var86	Var87	Var88	Var89	Var90	Var91	Var92	Var93	Var94	Var95	Var96	Var97	Var98	Var99	Var100	Var101	Var102	Var103	Var104	Var105	Var106	Var107	Var108	Var109	Var110	Var111	Var112	Var113	Var114	Var115	Var116	Var117	Var118	Var119	Var120	Var121	Var122	Var123	Var124	Var125	Var126	Var127	Var128	Var129	Var130	Var131	Var132	Var133	Var134	Var135	Var136	Var137	Var138	Var139	Var140	Var141	Var142	Var143	Var144	Var145	Var146	Var147	Var148	Var149	Var150	Var151	Var152	Var153	Var154	Var155	Var156	Var157	Var158	Var159	Var160	Var161	Var162	Var163	Var164	Var165	Var166	Var167	Var168	Var169	Var170	Var171	Var172	Var173	Var174	Var175	Var176	Var177	Var178	Var179	Var180	Var181	Var182	Var183	Var184	Var185	Var186	Var187	Var188	Var189	Var190	Var191	Var192	Var193	Var194	Var195	Var196	Var197	Var198	Var199	Var200	Var201	Var202	Var203	Var204	Var205	Var206	Var207	Var208	Var209	Var210	Var211	Var212	Var213	Var214	Var215	Var216	Var217	Var218	Var219	Var220	Var221	Var222	Var223	Var224	Var225	Var226	Var227	Var228	Var229	Var230
001F5	0	0	0	0						882	14						84								120	150		0	0			220.08							5			10843920						0													4.032258								36							6	52	112		0		0			195225.3		45		0									91629															32			0	177907.6						500				126		2673	-22						8	0	0						7250			0	9					0				10339680							0			0										0								0											DQlrEyXXnK	RO12	SEuy	taul	1K8T	z32l	rRx7ehn	nQUBcBcErl	blDAv69	smXZ	taKF	9_Y1	SkZj	VpdQ	Tkho	me75fM6ugJ	kIsH		uKAI	Mtgm	NhsEn4L		4REHmrs		NGZFB5L	aINY	UYBR	FzaX	8EdTbnP	oslk	VNjXcTb	M_8D		kG3k	Aoh3	RAYp	F2FyR07IdsN7I	am7c	
001F6	1	0	0	0						231	7						392								20	25		0	8			133.12							0			0						0													4.016022								9							3	66	28		0		9			27269.16		0		0									6027															0			0	3606.284						250				0		10881	-30						32	20150	4642						40			0	18					0				25404							8			0										0								7								174			dRaq9ayE15	RO12	SEuy	taul	1K8T	z32l	cGZPV0c	J1MZ1kd	pjbvlPK	smXZ	pt_1	9_Y1	QBpP	09_Q	hAFG	me75fM6ugJ	kIsH		uKAI	L84s	XfqtO3UdzaXh_		AFQyudn		11p4mKe	Volc	cJvF	qxDb	rulfc8E	oslk	y9NqhZX	LM8l689qOp		kG3k	7P5s	RAYp	F2FyR07IdsN7I		
001F7	0	0	0	0						1337	7						600								380	475		8	240			200							0			80826						0													1.163213								9								80	35		444056		0			31715.4		15		30																								104			24	96778						1425				30		33849	32						0	1823390	522734						1545			0	18					379610				3515204							78			1043760										0								0											8Knvyx875g	RO12	SEuy	taul	1K8T	TyGl	au1viRg	5q1hF23	rKEHpkL	smXZ	XqdY	9_Y1	MBhA	09_Q	IYzP	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L		YhaHUPd		mAjbk_S	Xpz5	UYBR	FzaX	iEXOjel	oslk	PgO2Oqu	LM8l689qOp		kG3k	WqMG	RAYp	F2FyR07IdsN7I	am7c	
001F8	0	0	1	0						2142	0						0								248	310		0	48			266.88							0			8734740						0													0.8938261								9								26	0		183048		0			59599.5		35		0																								24			16	-156220.8						750				114		0	4						0	231830	85108						0			0	9					0				8462560							56			0										0								0											a4v9tYsGvO	RO12		taul	1K8T	TyGl	XX3cFZv	NW71mrodGH			r8PL	9_Y1	YULl	VpdQ	zm5i	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L				kZJtVhC	oyio	UYBR	FzaX	FMZYH7D	oslk	MHP7DIf	LM8l689qOp			FSa2	RAYp	F2FyR07IdsN7I		
001F9	0	0	0	0						189	0						0								160	200		6	80			230.56							0			3326238						0													1.781457								9							3	16	0		3801880		0			212548.8		5		4									21915															40			48	-125048						495				66		0	-8						0	3260090	1383518						0			0	0					1663326				10259240							20			950460										0								0											J9Vr4RQZiT	RO12		taul	1K8T	TyGl	WI7JJYr	7OQTfyc			i4KB	9_Y1	z5Ry	sJzTlal	IYzP	me75fM6ugJ	kIsH		uKAI	Mtgm	NhsEn4L				7Wwz9n7	r7yD	UYBR	FzaX	aRuY_02	oslk	N8wTzYj	LM8l689qOp			FSa2	RAYp	F2FyR07IdsN7I		
001FA	0	0	0	0						882	7						392								128	160		0	0			253.52							0			239784						0													3.937193								9							3	30	0		5529600		0			139361.7		0		0									63849															32			64	101589.6						745				6		12132	-20						0	9505150	0						1810			0	0					0				10528760							46			0										0								0								144			KXMrEyXXnK	RO12		taul	1K8T	TyGl	6CXYbuk	YHenSa7pPs			G8Oy	9_Y1	SkZj	VpdQ	IYzP	Kxdu	kIsH		uKAI	Mtgm	9pUnzWLbztKTo				mAjygUE	LWLg	cJvF	FzaX	ROeipLp	zCkv	K2SqEo9	LM8l689qOp			Aoh3	6fzt	am14IcfM7tWLrUmRT52KtA		
001FB	0	0	0	0						1897	14						496								420	525		20	216			166.56							0			0						0													4.257423								27								198	161		356928		0			6501.9		0		18																								144			176	-22655.56						1470				0		1278	24						0	382375	64424						210			0	9					76636				649696							94			54726										0								0								252			v0Nt0Go8Lb	2Knk1KF	SEuy	CiJDdr4TQ0rGERIS	1K8T	KqYs	fhk21Ss	C_uQoStwYE	iu6cG5b	smXZ	BoyN	9_Y1	rGJy	sJzTlal	y6dw	7M47J5GA0pTYIFxg5uy	kIsH		uKAI	L84s	0ufvj1SlEJJXp		TKCo4Ml		pMWiZoa	yR9f	UYBR	FzaX	4UxGlow	Al6ZaUT	catzS2D	LM8l689qOp		kG3k	Qu4f	ZI9m	VjDE	mj86	
001FC	0	0	0	0						609	7						4								20	25		0	0			186.64							0			16206960						0													0.2505875								9								36	0		0		0			240407.7		0		0																								0			0	440776						285				30		123093	12						0	0	0						810			0	18					0				10804640							0			0										0								0								252			oUPBcmzkzH	RO12		taul	1K8T	YPhp	GUgwv86	Vxu0anU9e9			KkSf	9_Y1	EwzD	09_Q	zm5i	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L				mAjbk_S	S1Hw	cJvF	FzaX	iVsfql_	oslk	jG3QowC	jySVZNlOJy			Qcbd	RAYp	F2FyR07IdsN7I		
001FD	0	0	0	1				0													0	0	0																		0																				6.473831																8									6						0											0							0							-1924452				0							0		4	0	0							205.87			0							0					0		12			0						0			0							0			0					0			0									r__I	E3dr4RQxul	RO12		LfvqpCtLOY	1K8T	7M9D	T2e7I6V	_UtlxbJ			9BLB	9_Y1	z5Ry	VpdQ		7M47J5GA0pTYIFxg5uy	kIsH		uKAI	L84s	NhsEn4L				mAja5EA	cNcr	UYBR		ACmTklq	oslk	rDbG_aX				FSa2	ZI9m	F2FyR07IdsN7I		
001FE	0	0	0	0						784	7						0								132	165		8	32			186.64							0			32892						0													5.599018								18								32	0		2511584		0			140141.1		0		4																								32			56	19919.72						525				6		0	8						0	4069355	236836						5			0	9					1216446				5322640							38			473670										0								0											AhzZptzip9	RO12		taul	1K8T	wGW5	K8Lod6b	3q_1zfQRNEoHknHv			Oryy	9_Y1	t_4G	VpdQ	zm5i	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L				kZJtVhC	t89X	UYBR	FzaX	EAnsTJ7	oslk	gv2w01M	LM8l689qOp			Qu4f	RAYp	F2FyR07IdsN7I		
001FF	0	0	0	1						329	0						0								64	80		2	40			166.56							0			0						0													6.570391								9							3	18	0		14616		0			4944.03		0		4									24606															16			32	-13817.84						600				0		0	4						0	25140	20546						0			0	0					3675				72784							10			6408										0								0											JMGrjIXt5a	RO12		taul	1K8T	vsvk	knVbxgw	CdPgMY1Z52			EM6M	9_Y1	nr0d	VpdQ	IYzP	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L				mAja5EA	fZNX	cJvF	FzaX	qofOVQC	oslk	cbq7j0h	LM8l689qOp			5Acm	RAYp	F2FyR07IdsN7I		
00200	1	0	0	1						1771	21						6212								328	410		16	112			187.28							0			101718						0													6.571887								36							9	202	105		1078832		9			10932.48		0		14									53628															96			152	-994020						1205				126		9792							32	226090	57432						2610			0	27					67361				960512							42			86322										0								7											6VLvyx7IEC	TW8dXluYzKpktZjuY8kSPBaZa		CiJDdr4TQ0rGERIS	1K8T	7M9D	fhk21Ss	byFNzV_	pj8yvFO		_XBw	9_Y1	YGOC	VpdQ	y6dw	7M47J5GA0pTYIFxg5uy	kIsH		uKAI	L84s	_5OXC8MSLt		bgeLM_S		XTbQpf0	phtt	cJvF	FzaX	4UxGlow	oslk	catzS2D	LM8l689qOp		ELof	szEZ	ZI9m	NoEd	am7c	
00201	1	0	0	0						1533	7						2796								8	10		0	8			233.44							20			0						0													2.070498								9							3	50	161		0		0			33940.5		5		0									59505															8			0	-961840						10				0		1400049							32	0	145102						5105			0	9					0				827656							0			0										0								0								228			a4v9tYsGvO	RO12	SEuy	taul	1K8T	0Xwj	VWnXzAw	x9fAqpg	7floztS	smXZ	l7FE	HLqf	YULl	09_Q	IYzP	me75fM6ugJ	sBgB		uKAI	L84s	NhsEn4L		v911C_N		mAjbk_S	jOLX	UYBR	FzaX	2WbYjZW	oslk	p2sz20V	jySVZNlOJy		kG3k	FSa2	RAYp	F2FyR07IdsN7I		
00202	0	0	0	1						259	7						1988								32	40		0	0			166.56							0			0						0													6.076265								9							3	42	0		0		0			7065.03		0		0									3603															0			0	-13586						255				0		64584	4						0	19260	0						1295			0	27					0				15408							16			0										0								0											py5rEyXktW	RO12		taul	1K8T	YFAj	WtcJHBC	lGXpFd_2Rf			7Beh	9_Y1	SkZj	09_Q	lVqb	me75fM6ugJ	kIsH		uKAI	L84s	XfqtO3UdzaXh_				11p4mKe	tuP9	cJvF	FzaX	380vbB7	oslk	WUmK0JH	jySVZNlOJy			Aoh3	RAYp	F2FyR07IdsN7I		
00203	0	0	0	0						427	14						860								124	155		0	0			314.8							0			0						0													3.177313								27							9	86	105		6150656		0			116272.2		0		0									4833															32			72	162844.8						475				0		15777	62						0	9504000	0						235			0	18					0				10678520							44			0										0								0											FAJWq69cTy	RO12		ArtjQZmIvr94p	1K8T	pdks	6KF0k8W	5q1hF23	rM0jeEm		qkRP	9_Y1	Px52	09_Q	lVqb	me75fM6ugJ	kIsH		uKAI	L84s	XfqtO3UdzaXh_		diNY6fc		11p4mKe	3mMp	cJvF	FzaX	ot6oLzk	oslk	IIvC99a	LM8l689qOp		ELof	PM2D	RAYp	F2FyR07IdsN7I	am7c	
00204	0	0	0	1						126	7						132								64	80		4	24			293.84							0			0						0							1506.32						6.590045								9								56	0		3656		9			2600.376		0		2																								16			8	-1436108						180				0		104310	-28						40	64960	5402						1155			0	0					8351				67544							22			4416										0								14											52Iq9ayE15	AERks4l		taul	1K8T	z32l	3FCrXBz	FoJylxy	0eHGuNR		5X9C	9_Y1	vm5R	VpdQ	IYzP	7M47J5GA0pTYIFxg5uy	sBgB		uKAI	L84s	leSl		dTnXvoB		pMWWkqO	da0D	cJvF	FzaX	oatipLp	QKW8DRm	RsCQLlz	LM8l689qOp		ELof	7P5s	vJ_w8kB	xwM2aC7IdeMC0	am7c	
00205	0	0	0	0						1134	14						2076								72	90		2	24			186.64							0			7673160						27							49805.36						5.602008								18							6	170	21		517000		6			20691.99		5		0									197448															16			8	34033.72						480				42		1377	-26						48	4106035	426862						2090			0	63					452375				9608560							12			0										0								7											51rBcmz45j	2Knk1KF		taul	1K8T	0WHw	4jFcSKu	zA2IZno2NK	YtLt4Ue		4zLV	9_Y1	EwzD	VpdQ	kxE9	me75fM6ugJ	kIsH		uKAI	L84s	XfqtO3UdzaXh_		6jEVzFD		XTbPUYD	8LCr	UYBR	FzaX	Z6VfSEp	oslk	503RDbC	LM8l689qOp		ELof	Qcbd	RAYp	TCU50_Yjmm6GIBZ0lL_	mj86	
00206	0	0	0	0						728	0						0								460	575		12	200			170.64							0			19548						0													1.141423								36							6	18	0		427056		0			5964.9		10		20									161964															104			208	-111875.6						1900				36		0	4						0	646505	95536						0			0	0					84882				1015608							92			112518										0								0											Qu0r4RKzJV	RO12		taul	1K8T	487l	xziuXRS	Gai9lEF2Fr			V7Bs	9_Y1	DtNL	09_Q	IYzP	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L				mAja5EA	5ZXB	UYBR	FzaX	uUY0Q3K	oslk	HMhOTZB	LM8l689qOp			FSa2	RAYp	F2FyR07IdsN7I		
00207	0	0	0	1						896	7						1188								136	170		2	48			259.68							0			3855870						0													6.895321								9								52	70		3168120		0			211471.5		20		0																								40			40	94257.6						530				54		75636	-28						0	3960175	825262						4630			0	0					554421				10240560							20			0										0								0											_v2gUHXZeb	RO12		taul	1K8T	TyGl	j5_Xk4l	o64y9zI	ihplub4		mGmZ	9_Y1	LqKm	VpdQ	IYzP	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L		4FmmAQa		mAjbk_S	A58M	cJvF	FzaX	OjIAe72	oslk	xmAuVKu	M_8D		ELof	453m	RAYp	F2FyR07IdsN7I	mj86	
00208	0	0	0	1						1050	7						0								368	460		14	104			166.56							0			0						0							36025.12						6.146977								9							3	42	0		137896		0			5115.78		0		6									42453															64			40	-22699.16						1480				0		90							8	842365	112958						50			0	18					287714				1080752							142			167994										0								7											YddrjIQ5Ph	RO12		taul	1K8T	0Xwj	WkHrLeh	FoJylxy			sMhn	HLqf	RVjC	VpdQ	IYzP	me75fM6ugJ	sBgB		uKAI	L84s	NhsEn4L				mAjbk_S	4DIm	UYBR	FzaX	MPav4zN	oslk	kEYAGfT	LM8l689qOp			FSa2	RAYp	F2FyR07IdsN7I		
00209	0	0	0	0						2086	7						27672								284	355		10	144			253.52							0			164862						0													3.835933								9								136	3878		603176		0			4363.92		5		18																								96			80	-41999.2						785				96		5292	4						0	995830	153900						685			0	27					241885				1793240							34			403458										0								0											dRaq9ayE15	2Knk1KF		taul	1K8T	TyGl	PHNvXy8	msIqHk8toE	jCrSXX4		bLcr	9_Y1	kJJ7	VpdQ	kxE9	NKv3VA1BpP	kIsH		uKAI	L84s	Ie_5MZs		mYxTL5l		CWNY2py	a9tx	cJvF	FzaX	UF16siJ	zCkv	APgdzOv	LM8l689qOp		ELof	7P5s	6fzt	Zy3gnGM	am7c	
0020A	0	0	0	0		0	0								8			0																				0		56658				0			0			108			0					16		0	4.931639		25044.48									301					6		10									0					0						0	26								387	258								-2476116	239314	0							0								0																													0			109350								0						0	554246	0					0	12				202.62				vAsgUHXM47	RO12		taul	z3mO	0Xwj	T2e7I6V	KyxX4chnKM			Wl4k	HLqf	STGZ	09_Q		7M47J5GA0pTYIFxg5uy	sBgB		uKAI	L84s	NhsEn4L				kZJtVhC	8JrH	UYBR		ACmTklq	oslk	rDbG_aX		4n2X		453m	ZI9m	F2FyR07IdsN7I		
0020B	0	0	0	0						392															120	150		0	176			220.08							0			0						0													6.083529																24			0		0			110175.6		0		16																								32			0	153697.2						430				0			4						0	0	3801600									0	9					0				10368000							0			4147200										0								0								162			dRaq9ayE15	RO12		taul	1K8T	_8YK	MvUxJVj	NW71mrodGH			cUOF	9_Y1	kJJ7	VpdQ	zm5i	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L				mAja5EA	OYZV	UYBR	FzaX	cXse4eD	oslk	qWj5Ui8	LM8l689qOp			7P5s	RAYp	F2FyR07IdsN7I		
0020C	0	0	0	0						224	7						1980								24	30		0	16			33.44							0			0						0							2034.96						2.521256								18							3	96	147		29104		0			4579.14		0		0									7368															0			8	-1740660						110				0		52155	-20						0	33565	9822						1075			0	0					0				61048							6			0										0								0								192			9hRmfo875g	eSGpMwS8zSGgq_trOpckZ5		taul	1K8T	AKN1	H7_heVi	aArLWn_	7aLiYqm		VW3k	9_Y1	wGwL	sJzTlal	IYzP	GjJ35utlTa_GNSvxxpb9ju	kIsH		uKAI	Mtgm	UbxQ8lZ		icITL5l		ORMRote	SqrQ	cJvF	FzaX	aau0ETb	Al6ZaUT	fs3coch	LM8l689qOp		ELof	wX53	02N6s8f	R4y5gQQWY8OodqDV		
0020D	0	0	1	1				0													0	0	0																		0																				0.2285836																8									0																	0							0							-426596				0							0		-18									18.69			0							0					0		0			0						0			0										0					0			0										yIjq9aX0Db	RO12		taul	1K8T	ZSv9	ryQJDqx	pNAbKh0			lOcC	9_Y1	Y9Bl	sJzTlal		me75fM6ugJ	kIsH		uKAI	Mtgm	NhsEn4L				7WwOAni	604y	UYBR		tCbv48t	oslk	Exf7DIf				uWr3	RAYp	F2FyR07IdsN7I		
0020E	0	0	0	1					0					0						182.84							0			0	0						0																								2.764153			0	0						0		557082	141153	30		10							0											20		2				0						7				0				74277.59		-1540220							24						-30													29694							32	2	40			0						0									0						35																				gOyq9ayE15	RO12		taul	1K8T	0Xwj	2a37BoT	ThrHXVS			fUt8	F3hy	vm5R	sJzTlal		me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L	KdSa			kZJtVhC	DRjN	UYBR		Zcz6V3V	oslk	MmHzF_Q				7P5s	RAYp	F2FyR07IdsN7I		
0020F	0	0	0	0						33278	14						4992								6588	8235		82	2144			169.44							0			4535052						0													5.131809								18								206	168		2312624		0			4548.96		115		134																								880			2336	165371.6						25440				708		1179							0	3675735	710116						730			0	18					473333				10180440							1758			621138										0								0											1KSr4RK2Mx	_7J0OGNN8s6gFzbM	SEuy	taul	1K8T	0Xwj	fhk21Ss	J3fgbi2	dgtAjor	smXZ	L0UM	HLqf	DtNL	VpdQ	y6dw	7M47J5GA0pTYIFxg5uy	sBgB		uKAI	L84s	hFuvTXnQzBljb		MJuofPs		y5FS9RD	Olhi	UYBR	FzaX	4UxGlow	zCkv	catzS2D	jySVZNlOJy		kG3k	FSa2	ZI9m	ZeaF	am7c	
00210	0	0	0	1						385	0						0								136	170		0	40			253.52							0			1555200						0													6.76928								9							3	32	0		3495088		0			186375.9		20		2									6															40			56	570764						355				18		3708	6						0	6048000	717462						0			0	0					0				10505200							28			518400										0								0											75lq9ayfAo	RO12		taul	1K8T	0Xwj	L7tEXGF	NFeIdpptt2Styxh1			rlx_	F3hy	F_Lu	VpdQ	IYzP	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L				NGZXfGp	TddH	UYBR	FzaX	XeiNqhB	oslk	o9Y6TM2	LM8l689qOp			TNEC	RAYp	F2FyR07IdsN7I		
00211	0	1	0	0						2877	7						1216								612	765		10	320			166.56							0			208968						0													0.05148473								18							3	38	70		133456		0			4879.26		15		24									584988															120			120	39816.44						2525				48		20853	14						0	589060	252208						2555			0	0					59661				1371072							150			259836										0								0								210			wRXmfo875g	RO12		taul	1K8T	ssAy	2cBvY8M	itSGh3t			z6U0	9_Y1	_48V	VpdQ	IYzP	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L				mAja5EA			FzaX	V8hvOIl	oslk	oKEqhZX	LM8l689qOp			3Cy4	RAYp	F2FyR07IdsN7I		
00212	1	0	0	0						1022	14						4388								276	345		6	176			176.56							0			3748176						0													1.890195								18							6	110	336		2596448		0			76506.3		20		6									496518															56			88	328881.6						950				102		118521	-30						0	2656395	846936						6310			0	18					407610				8703080							24			173808										0								0								162			Yn7t0Go8Lb	2Knk1KF	SEuy	taul	1K8T	ffXs	_A3J26Z	Cy0RhGn	z01cLAU	smXZ	tH4F	9_Y1	rGJy	VpdQ	Tkho	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L		BlxTJLE		cUQBu6y	s1Gb	UYBR	FzaX	7GEv4zN	oslk	UQs7kpB	jySVZNlOJy		kG3k	Qu4f	RAYp	55YFVY9	am7c	
00213	0	0	0	0						721	7						124								120	150		2	24			220.08							0			0						0													1.248024								9							3	34	14		194696		0			17995.65		0		2									34587															40			56	-1051976						615				0		12420	-28						0	343100	4454						3205			0	9					65100				417936							38			55800										0								0								480			eOQgUHShse	RO12		taul	1K8T	487l	xRePyOH	hCdK			5xto	9_Y1	mTeA	VpdQ	zm5i	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L				kZJtVhC	2Rt3	UYBR	FzaX	jE90Azj	oslk	QhgRt72	LM8l689qOp			FSa2	RAYp	F2FyR07IdsN7I		
00214	0	1	0	1						1778	0						0								200	250		4	264			166.56							0			14184						0													6.634693								9								26	0		84552		0			4781.04		5		2																								24			96	23326						1115				12		0	4						0	2950	75678						0			0	0					17311				220504							2			10824										0								0											KXMWq69R_D	RO12		taul	1K8T	0Xwj	5HUJ34g	MV4DUjA			eKTQ	F3hy	Px52	VpdQ	IYzP	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L				mAja5EA	JEC4	UYBR	OFWH	LwGCME0	oslk	_XS7lZj	LM8l689qOp			PM2D	RAYp	F2FyR07IdsN7I		
00215	0	0	1	0						77	7						1708								20	25		0	8			286.32							0			3950040						0													1.754112								9							3	38	35		0		0			382296		10		0									203424															0			0	-302346						70				12		21663	-26						0	0	1209600						3975			0	27					0				8570280							0			0										0								0								180			voArjIXt5a	RO12		taul	1K8T	TyGl	J7Kx0bI	5ER8tiE			hmzw	9_Y1	xQ2A	09_Q	IYzP	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L				mAjbk_S	1uLQ	UYBR	FzaX	VsU68SY	oslk	F2mOEra	LM8l689qOp			5Acm	RAYp	F2FyR07IdsN7I		
00216	0	0	0	0						756	7						1624								128	160		0	72			611.84							0			7064760						0													3.37962								9							3	130	154		415024		0			232767		25		4									63942															32			16	89500.4						495				84		15534							0	0	1555200						8295			0	27					0				10446960							0			1036800										0								0											2AAWq69R_D	LrdZy8QqgUfkVShG		taul	1K8T	ssAy	RPKu5tB	VxuX5zo5nA	2rMuNGW		8ObD	9_Y1	Px52	09_Q	6JmL	me75fM6ugJ	kIsH		uKAI	L84s	XfqtO3UdzaXh_		QrfswyS		OFq55nd	doR1	cJvF	Lmli	WdP1WU5	oslk	05j67Xw	M_8D		ELof	PM2D	RAYp	ib5G6X1eUxUn6	mj86	
00217	0	0	0	1						973	7						356								568	710		16	192			89.8384							0			0						0													0.1756035								9							3	70	42		46664		0			1581.609		0		8									0															64			96	-113162.4						1580				0		207	-20						0	243045	22766						70			0	0					13993				269516							204			9324										0								0											xOXr4RXktW	AERks4l		taul	1K8T	1TqK	PHNvXy8	MbiPlrpk3WNO0	YDeHTun		hOR8	9_Y1	Zazx	VpdQ	IYzP	NKv3VA1BpP	kIsH		uKAI	Mtgm	Ie_5MZs		tA4sb3x		XTbjhEX	wcHo	cJvF	FzaX	UF16siJ	zCkv	APgdzOv	LM8l689qOp		ELof	Xa3G	6fzt	xwM2aC7IdeMC0	am7c	
00218	0	0	0	0						1442	21						948								196	245		2	104			200							0			0						0													5.980132								27							9	64	0		227968		0			20729.79		0		6									2517															40			80	62328						880				0		12897	40						0	534560	144526						380			0	0					1225				917076							46			129588										0								0											0vimfo8zhV	RO12		taul	1K8T	7gSz	x44vEdV	hOpRIhsUSP	ewdWBea		syCs	9_Y1	_48V	VpdQ	IYzP	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L		pWYRQLX		mAjbk_S	hYv2	cJvF	FzaX	ys1oLzk	oslk	rnqMak1	LM8l689qOp		ELof	3Cy4	RAYp	F2FyR07IdsN7I	am7c	
00219	0	0	0	0						336	7						276								44	55		0	24			200							5			3471900						0													4.383893								9								62	21		0		0			299931.9		5		4																								16			0	-68547.6						290				18		69894	38						8	65905	8920						1945			0	9					0				7715960							4			4581042										0								0											KXMgUH7IEC	RO12		taul	1K8T	72yt	TSdlkJq	9YuuPSz3BI	R40muuq		xybR	9_Y1	1Bp0	VpdQ	sYC_	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L		HO3Az2G		cUQ3StG	1y8s	cJvF	FzaX	ALJYlW4	oslk	8dbQowC	M_8D		ELof	WqMG	RAYp	F2FyR07IdsN7I	mj86	
0021A	0	0	0	0						861	7						516								128	160		0	16			20.08							0			7669560						0													3.680197								9							3	142	0		1382400		15			203479.8		40		0									273															40			16	219416						500				90		36540							40	1740285	345600						40			0	36					0				10523960							10			0										0								0								270			FAJWq69cTy	2Knk1KF	SEuy	taul	1K8T	j1T2	6KF0k8W	hOpRIhsUSP	51KmiH3	smXZ	YcLb	9_Y1	Px52	09_Q	Tkho	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L		R9bhU1j		beK4AFX	JEC4	UYBR	FzaX	ot6oLzk	oslk	IIvC99a	LM8l689qOp		kG3k	PM2D	RAYp	55YFVY9	am7c	
0021B	0	0	0	0						2121	0						0								388	485		4	112			200							0			0						0													1.887631								9								102	0		572472		0			10470.69		0		2																								72			136	-138097.2						1370				0		20628							0	1119340	135042						0			0	0					21637				1453972							130			3270										0								0								168			crIgUHSK8h	RO12	SEuy	taul	1K8T	z32l	Po5g339	k10MzgT	acSzLWq	smXZ	85IW	9_Y1	RVjC	VpdQ	IYzP	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L		EaraW15		kq0aHkC	ETNp	UYBR	FzaX	_oSvdH_	oslk	v5hz20V	LM8l689qOp		kG3k	FSa2	RAYp	F2FyR07IdsN7I		
0021C	0	0	0	1						1169	7						204								184	230		2	56			200							0			6883200						0													6.346934								9							3	42	0		1291072		0			126710.7		25		6									354126															32			24	16605.84						755				102		540							0	2254405	431006						135			0	0					604800				10451480							22			1555200										0								0											CEat0G8rTN	RO12		taul	1K8T	PbOJ	60sCyD5	o5WT5gy7iu			HAf7	9_Y1	ID5l	VpdQ	IYzP	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L				7WwwAA_	B4wp	UYBR	FzaX	Gpv8hdx	oslk	HcpEsaq	LM8l689qOp			kwS7	RAYp	F2FyR07IdsN7I		
0021D	0	0	0	0						1092	0						472								112	140		2	40			166.56							0			2073600						0													2.223456								9							3	38	63		3456000		0			108561.9		10		4									16446															32			40	241797.2						460				24		0	-20						0	4117435	693428						0			0	0					604800				9113600							20			1036800										0								0								204			51rt0G8rTN	RO12		taul	1K8T	PbOJ	jMFkXPi	A0ioLXh			98wF	9_Y1	k13i	VpdQ	IYzP	me75fM6ugJ	kIsH		uKAI	Mtgm	NhsEn4L				mAjbk_S	u5Gi	UYBR	FzaX	yBu8hdx	oslk	853QZmh	LM8l689qOp			fKCe	RAYp	F2FyR07IdsN7I		
0021E	0	0	0	0						791	7						340								124	155		0	0			253.52							0			182946						0													0.5005341								9								50	154		5529600		0			232680		0		0																								32			64	73774.4						420				6		69102	26						0	9498850	0						9410			0	0					0				10485840							44			0										0								0								354			_v2TmBftjz	RO12		taul	1K8T	487l	R4C9W2K	nQUq7hGe64			IEDl	9_Y1	4N0K	09_Q	IYzP	me75fM6ugJ	kIsH		uKAI	L84s	NhsEn4L				kZJXxsX	EBlq	UYBR	OFWH	zqsvdH_	oslk	jhrTQlu	M_8D			Qu4f	RAYp	F2FyR07IdsN7I	am7c	
